"eleicao","cargo","municipio","ibge_cod","tse_cod","turno","candidato","partido","votosnom","votosper","situacao"
1996,"VEREADOR","CARAGUATATUBA","3510500","63118","1","SEBASTIAO CARLOS FERNANDES","PPB",357,1.09,"ELEITO"
1996,"VEREADOR","CARAGUATATUBA","3510500","63118","1","JORGE JACINTO DE OLIVEIRA","PSDC",318,0.97,"ELEITO"
1996,"VEREADOR","CARAGUATATUBA","3510500","63118","1","JESUS NEVES DE MELLO","PSDC",304,0.93,"ELEITO"
1996,"VEREADOR","CARAGUATATUBA","3510500","63118","1","AURELIANO GONCALVES PEREIRA","PFL",294,0.9,"ELEITO"
1996,"VEREADOR","CARAGUATATUBA","3510500","63118","1","JUARES PEREIRA PARDIM","PFL",289,0.88,"ELEITO"
1996,"VEREADOR","CARAGUATATUBA","3510500","63118","1","OMAR KAZON","PL",285,0.87,"ELEITO"
1996,"VEREADOR","CARAGUATATUBA","3510500","63118","1","ROBERTO COMMANS","PT",285,0.87,"ELEITO"
1996,"VEREADOR","CARAGUATATUBA","3510500","63118","1","JOAO RODRIGUES DE GODOY FILHO","PL",283,0.86,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","PAULO XAVIER DE ALBUQUERQUE","PTB",1720,1.13,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","JOSE CICERO DA ROCHA","PDT",1233,0.81,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","WELINTON JOSE DOS SANTOS","PSDB",1074,0.71,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","NIVALDO DE SOUZA","PDT",949,0.62,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","ANTONIO CARLOS CORDEIRO","PT",923,0.61,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","CLAUDIONOR ALVES SANTA ROSA","PFL",915,0.6,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","MARINO LIMA SILVA","PTB",808,0.53,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","PAULO JOSE DA FONSECA","PPS",803,0.53,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","ROBSON PEREIRA PITTA","PPS",746,0.49,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","ALVARO ABILIO DA SILVA","PPS",739,0.49,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","PAULO NANI DA SILVA","PTB",725,0.48,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","SEBASTIAO CELIRIO DA SILVA","PRN",712,0.47,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","JOAO RANDAL DA SILVA","PSDB",703,0.46,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","MILTON INACIO FERREIRA","PSDB",671,0.44,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","MARLI APARECIDA DEUSDARA","PFL",663,0.44,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","WILSON MARCELINO DA SILVA FILHO","PRN",652,0.43,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","SEVERINO GOMES DA SILVA","PRN",603,0.4,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","SERGIO RIBEIRO SILVA","PT",589,0.39,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","EVERALDO FRANCISCO DA SILVA","PT",559,0.37,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","DONALDO COSME COSTA DE ARAUJO","PFL",483,0.32,"ELEITO"
1996,"VEREADOR","CARAPICUIBA","3510609","63134","1","SERGIO ISERI","PFL",412,0.27,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","ODAIR RENESTO DE FREITAS","PSD",470,6.25,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","ANTONIO CARLOS ROMANO","PPB",464,6.17,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","EDNA MARIA DIAS DA SILVA","PSD",424,5.63,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","JOSE ANTONIO NOGUEIRA","PSD",339,4.5,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","CARLOS ROBERTO DE PAULA","PSD",336,4.46,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","CARLOS LOPES RODRIGUES","PPB",327,4.34,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","ROBERTO DE SOUZA CASTRO","PSD",324,4.31,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","ANTONIO MATIAS DOS SANTOS","PSD",308,4.09,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","ENOQUE GABRIEL DE MORAES","PPB",240,3.19,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","APARECIDA FERREIRA DA SILVA","PSD",238,3.16,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","EDISON EDUARDO CAMARGO","PDT",212,2.82,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","IZABEL CRISTINA DUARTE COSTA DA SILVA","PMDB",210,2.79,"ELEITO"
1996,"VEREADOR","CARDOSO","3510708","63150","1","NEILTON ANTONIO DA SILVA","PFL",195,2.59,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","APARECIDO ANTONIO SATI","PL",579,4.24,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","MARCIA REGINA SANTOS REZENDE ALVARENGA","PV",358,2.62,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","GENY DA SILVA QUEIROZ","PMDB",357,2.62,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","FRANCISCO ROQUE BONATTI","PFL",356,2.61,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","JOAO BATISTA DE FREITAS","PMDB",311,2.28,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","MARCO CESAR DE PAIVA AGA","PT",270,1.98,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","GERALDO ALVES DE MELLO","PMDB",263,1.93,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","JOSE CLAUDIO MARTINS DOS REIS","PFL",258,1.89,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","ZILDA LOPES DA CUNHA PISTELLI","PV",257,1.88,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","JOSE CARLOS RIBEIRO","PSDB",256,1.88,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","LEONEL MOURA","PMDB",247,1.81,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","LUIS ROBERTO COSTELLA","PSDB",245,1.8,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","CARLOS ROBERTO PORTO","PPB",230,1.69,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","BENEDITO IZIDORO SCAPIM","PSDB",193,1.41,"ELEITO"
1996,"VEREADOR","CASA BRANCA","3510807","63177","1","ODAIR LEAO","PT",175,1.28,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","LUCIA HELENA DE CASTRO VIEIRA","PSDB",146,6.31,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","MARGARETE CAPATO PAES","PFL",102,4.41,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","CIRINEU JOSE VIANA","PFL",97,4.19,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","MIGUEL ALVES FURQUIM","PFL",94,4.06,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","ALFREDO BAQUETA GRACIANO DE BASTOS","PFL",90,3.89,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","ANTONIO JOAO VIANA","PFL",85,3.67,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","HELIA DE LAZARI GONCALVES","PSDB",83,3.59,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","PEDRO PAULO DE SOUZA SILVA","PSDB",79,3.41,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","CANDIDO JOSE DA SILVA","PSDB",61,2.63,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","MARIA IMACULADA DE FARIA FERNANDES","PSDB",60,2.59,"ELEITO"
1996,"VEREADOR","CASSIA DOS COQUEIROS","3510906","63193","1","WILSON MOREIRA","PMDB",59,2.55,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","DANIEL BATISTA DE OLIVEIRA","PSDB",323,3.46,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","MARIA JULIA PEREIRA LOUZADA","PSDB",252,2.7,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","JORGE ABDO ABDALLA","PPB",242,2.59,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","ETEVALDO HILARIO DA SILVA","PFL",227,2.43,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","HILARIO PRATES DE MEDEIROS","PT",217,2.32,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","ANTONIO MARINHO LIMA DA SILVA","PSDB",197,2.11,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","VITOR SOTINI","PPB",196,2.1,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","BENEDITO DOS REIS","PTB",196,2.1,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","VALDIR CAMILO DE AZEVEDO","PTB",192,2.05,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","ADEMAR PEIXOTO MARTINS","PFL",191,2.04,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","FAUZE RAJAB","PTB",188,2.01,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","ENI BRANDAO","PMDB",182,1.95,"ELEITO"
1996,"VEREADOR","CASTILHO","3511003","63215","1","JOAO ROBERTO LAMEU","PMDB",173,1.85,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","DANIEL PALMEIRA DE LIMA","PFL",1992,3.87,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","JOAO LEONARDO MORANDI","PDT",1199,2.33,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","WALDEMAR CARLOS TADINI","PSDB",1188,2.31,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","ONOFRE DELBSON BARALDI","PMDB",1156,2.24,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","FRANCISCO BATISTA DE SOUZA","PSDB",1049,2.04,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","ADAUTO DONIZETE DOS SANTOS MENINO","PPB",1041,2.02,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","VANDERLEI GOMES DOS SANTOS","PT",929,1.8,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","LUIZ CARLOS SIQUEIRA CHAVES","PL",880,1.71,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","MARCOS ANTONIO CRIPPA","PT",867,1.68,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","ANTONIO SALVADOR DOS SANTOS","PFL",782,1.52,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","HORACIO DA SILVA FIGUEIREDO JUNIOR","PT",757,1.47,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","FRANCISCO CARLOS SPADA","PTB",741,1.44,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","DECIO BASSANETTI","PDT",727,1.41,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","WALTER SCHETTINI","PFL",712,1.38,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","NOBUAKI GOZZI","PTB",597,1.16,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","ADEMAR RAYMUNDO DE MORAES","PMDB",518,1.01,"ELEITO"
1996,"VEREADOR","CATANDUVA","3511102","63231","1","JOSE ONOFRE LOURENCO","PDT",500,0.97,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","LOURENCO CALLEGARI JUNIOR","PPB",208,4.52,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","JOSE ANGELO DARCIE","PPB",166,3.6,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","ROBERTO VALENTIM SCANDELAI","PPB",163,3.54,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","JULIO CESAR ALVES","PSL",157,3.41,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","MAURO APARECIDO VILARI PEREIRA","PMDB",145,3.15,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","ARNALDO PEREIRA DA SILVA","PMDB",132,2.87,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","ANA PAULA BOTOS ALEXANDRE DE OLIVEIRA","PSDB",130,2.82,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","VALDIR MANOEL GARCIA","PMDB",129,2.8,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","GERALDO DOS SANTOS FIGUEIREDO","PSDB",116,2.52,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","EDUARDO PASCHOAL","PDT",111,2.41,"ELEITO"
1996,"VEREADOR","CATIGUA","3511201","63258","1","MARCO ANTONIO CAMPOS","PTB",100,2.17,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","ANTONIO PIRASSOLLI RODRIGUES","PPB",267,6.99,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","PAULO FERNANDO PERICO","PL",224,5.86,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","NESTOR GREGORIO BUOSI","PFL",218,5.7,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","JORGE LUIZ MARCHETI","PFL",202,5.29,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","MARIZA MOLINARI SCRIGNOLI","PFL",197,5.15,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","DIRCEU GIACARELLI","PMDB",187,4.89,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","LUIZ CARLOS GRANDIZOL","PL",153,4,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","RUBENS CARDOSO MACHADO JUNIOR","PMDB",139,3.64,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","ANGELO ANTONIO MOFARDINI","PMDB",139,3.64,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","CILENE CLARA ZINEZI","PFL",136,3.56,"ELEITO"
1996,"VEREADOR","CEDRAL","3511300","63274","1","NATALIM DA SILVA","PL",131,3.43,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","DJALMA DE ALMEIDA PIRES","PTB",266,3.29,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","JOSE MARQUES JUNIOR","PTB",249,3.08,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","LUIZ CARLOS PEREIRA","PMDB",243,3,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","HENRIQUE  PAULO PICANCO","PTB",239,2.95,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","ISMAEL JOSE GOMES","PPB",218,2.69,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","ALICIO HILARIO DA SILVA FILHO","PMDB",214,2.64,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","APARECIDO DONIZETI LOPES","PSDB",203,2.51,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","APARECIDO CABRAL GARCIA","PPB",194,2.4,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","SERGIO FERREIRA DOS SANTOS","PSDB",177,2.19,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","JOSE ANTONIO MOLITOR MARSOLETA","PTB",167,2.06,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","PEDRO LOPES","PSDB",157,1.94,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","INES TOMAZ SOARES CORTEZ","PFL",141,1.74,"ELEITO"
1996,"VEREADOR","CERQUEIRA CESAR","3511409","63290","1","EIDILBERTO LUIZ DA COSTA","PMDB",132,1.63,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","ANTONIO DEL BEN JUNIOR","PSDB",1196,8.5,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","JOSE ROBERTO PILON","PFL",631,4.48,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","JULIETA LUVIZOTTO NICOLAU","PFL",472,3.35,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","LUIZ CEZAR REGINATO","PMDB",442,3.14,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","FRANCISCO NELSON ANDREOLI","PFL",431,3.06,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","JOAO APARECIDO ALVES MIRA","PSDB",415,2.95,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","CLEUSA DA SILVA BELINO","PMDB",377,2.68,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","LUIZ ANTONIO BELLUCCE","PSDB",358,2.54,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","ANTONIO CARLOS SEBASTIANI","PPB",321,2.28,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","JOAO BATISTA DE ALMEIDA FERRAZ","PSDB",314,2.23,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","JOAO CLAUDIO BATISTELA","PMDB",300,2.13,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","JOSE MODOLO","PPB",224,1.59,"ELEITO"
1996,"VEREADOR","CERQUILHO","3511508","63312","1","MOACIR DOS SANTOS","PT",212,1.51,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","RAMIRO DE CAMPOS","PSDB",318,4.68,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","MILTON APARECIDO MARTINS","PMDB",284,4.18,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","JOSE PEDRO DOS SANTOS","PSDB",258,3.8,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","LAIR CARNEIRO","PFL",245,3.6,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","JOSE ANTONIO FONSECA RIBEIRO","PMDB",220,3.24,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","ROQUE MANES","PSL",216,3.18,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","VANIR TREVISAN","PFL",204,3,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","AIRTON RUDI","PMDB",166,2.44,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","JOSE MATEUS PEDRO","PFL",159,2.34,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","FELISTEU MANOEL FILHO","PSDB",157,2.31,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","ISRAEL JOSE DUARTE","PFL",157,2.31,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","ARNALDO NARDO","PSDB",136,2,"ELEITO"
1996,"VEREADOR","CESARIO LANGE","3511607","63339","1","ELZA MARIA RADICCE","PSL",119,1.75,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","THEREZINHA APARECIDA FRANCOIA CARLSTOM","PPB",306,3.76,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","ANTONIO CIANCI","PPB",260,3.2,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","WILSON ROBERTO TIETZ","PMDB",219,2.69,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","JOSE HENRIQUE PIAZZA","PMDB",200,2.46,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","JOSE ADEMIR PETRUCHELLI","PMDB",193,2.37,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","EDILIO GRANDO","PMDB",192,2.36,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","CARLOS BISPOS DOS SANTOS","PRP",163,2,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","OLIVIO AGOSTINI","PSDB",157,1.93,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","CARLOS MANUEL DA SILVA","PFL",155,1.91,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","JOAQUIM THADEU DE SOUZA","PPB",139,1.71,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","LUIZA APARECIDA PIAZZA ROCCA","PDT",127,1.56,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","GERALDO ILIDIO RODRIGUES","PSDB",109,1.34,"ELEITO"
1996,"VEREADOR","CHARQUEADA","3511706","63355","1","JOAO MARIOTTI NETO","PDT",108,1.33,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","PEDRO RODRIGUES BORGES","PPB",493,7.23,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","JOSE CARLOS BUENO CADAMURO","PPB",308,4.52,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","LUIZ CARLOS JACINTO","PTB",273,4,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","JOSE CARLOS MANSUR DAVID","PTB",250,3.67,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","JOSE CARLOS DONATO","PTB",233,3.42,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","ROBERTO RAZZE","PPB",221,3.24,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","SERGIO PALUDETO","PSDB",199,2.92,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","EDUARDO CRIVELENTI","PTB",195,2.86,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","REINALDO MORTARI JUNIOR","PMDB",194,2.84,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","JOSE LUIZ ROQUEJANI","PPB",183,2.68,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","MIRTES ELIANA FREIRE DA SILVA","PSDB",120,1.76,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","JURACI RODRIGUES","PSDB",109,1.6,"ELEITO"
1996,"VEREADOR","CHAVANTES","3557204","63371","1","CLEMILSON DA SILVA FERREIRA","PMDB",101,1.48,"ELEITO"
1996,"VEREADOR","CLEMENTINA","3511904","63398","1","LEVI FERNANDES GUIMARAES","PSDB",241,7.25,"ELEITO"
1996,"VEREADOR","CLEMENTINA","3511904","63398","1","LUIZ ABDALA GIBRAN","PSDB",235,7.07,"ELEITO"
1996,"VEREADOR","CLEMENTINA","3511904","63398","1","JOSE ALEXANDRE ZANINI","PDT",220,6.62,"ELEITO"
1996,"VEREADOR","CLEMENTINA","3511904","63398","1","FRANCISCO DE ASSIS FERNANDES DANTAS","PSDB",173,5.21,"ELEITO"
1996,"VEREADOR","CLEMENTINA","3511904","63398","1","DIRCEU BERTECHINI","PFL",150,4.51,"ELEITO"
1996,"VEREADOR","CLEMENTINA","3511904","63398","1","GILBERTO BENTO BASSETTO","PDT",120,3.61,"ELEITO"
1996,"VEREADOR","CLEMENTINA","3511904","63398","1","LEONTINA MARIA DOS SANTOS RIBEIRO","PSDB",107,3.22,"ELEITO"
1996,"VEREADOR","CLEMENTINA","3511904","63398","1","ANTONIO VIEIRA ALEXANDRE","PFL",93,2.8,"ELEITO"
1996,"VEREADOR","CLEMENTINA","3511904","63398","1","SANCLAIR RIBEIRO BARTTO DOS SANTOS","PDT",92,2.77,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","VALDEMIR ANTONIO MORALLES","PSDB",555,5.63,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","DIAB TAHA","PMDB",411,4.17,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","SALOMAO JORGE CURY FILHO","PL",328,3.33,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","OSNY CESAR PARO","PMDB",281,2.85,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","REINALDO MARIANO SUZUKI","PFL",280,2.84,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","YASSIM RAMADAM","PTB",248,2.51,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","ADILSON CAMOLESE","PSDB",221,2.24,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","CELIO BRAIT","PDT",213,2.16,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","JANE ELIZABETE GOMES GONCALVES","PMDB",203,2.06,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","GILCELCO PASCON","PTB",178,1.8,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","JOSE AFONSO DE SALVI","PMDB",175,1.77,"ELEITO"
1996,"VEREADOR","COLINA","3512001","63410","1","ASSEF JORGE CURY","PSDB",168,1.7,"ELEITO"
1996,"VEREADOR","COLOMBIA","3512100","63436","1","JOSE FERNANDES DA SILVA","PSDB",191,4.72,"ELEITO"
1996,"VEREADOR","COLOMBIA","3512100","63436","1","SEBASTIAO FARIA FILHO","PTB",153,3.78,"ELEITO"
1996,"VEREADOR","COLOMBIA","3512100","63436","1","CARLOS HENRIQUE FORMIGA","PFL",153,3.78,"ELEITO"
1996,"VEREADOR","COLOMBIA","3512100","63436","1","INACIO DA SILVA NUNES","PSDB",114,2.81,"ELEITO"
1996,"VEREADOR","COLOMBIA","3512100","63436","1","LUCIANO CUSTODIO","PTB",108,2.67,"ELEITO"
1996,"VEREADOR","COLOMBIA","3512100","63436","1","OLIVALDO RAMOS DE OLIVEIRA","PTB",107,2.64,"ELEITO"
1996,"VEREADOR","COLOMBIA","3512100","63436","1","ADELMO NOZAKI","PPB",104,2.57,"ELEITO"
1996,"VEREADOR","COLOMBIA","3512100","63436","1","ADAUTO BUENO DA SILVA","PSDB",93,2.3,"ELEITO"
1996,"VEREADOR","COLOMBIA","3512100","63436","1","OSCAR ALEXANDER COMPAGNO EICHEL","PFL",90,2.22,"ELEITO"
